ticker,name,close,sma_short,sma_mid,sma_long,days_since_alignment,volume_ratio,momentum_pct,score,industry
020120,키다리스튜디오,6990.0,4340.75,3747.1,3619.75,4,1.421137098734446,27.090909090909093,4.830228007825355,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업"
105560,KB금융,173300.0,168275.0,167862.0,160404.16666666666,3,3.34253216364012,3.093396787626413,4.109339678762641,기타 금융업
079160,CJ CGV,5440.0,5325.0,4863.6,4806.291666666667,5,3.42462877142664,4.015296367112811,4.001529636711281,"영화, 비디오물, 방송프로그램 제작 및 배급업"
003550,LG,119400.0,110600.0,103966.0,103200.0,9,2.1027910443378666,8.348457350272232,3.13763677936509,기타 금융업
096530,씨젠,33600.0,30930.0,29122.0,27226.666666666668,10,1.793681470425099,10.891089108910892,2.982790381316188,의료용품 및 기타 의약 관련제품 제조업
161390,한국타이어앤테크놀로지,66600.0,68110.0,68008.0,64217.5,3,1.9751900511074885,1.524390243902439,2.927629075497732,고무제품 제조업
066570,LG전자,216500.0,194290.0,189034.0,177186.66666666666,2,1.2660785360086546,7.444168734491314,2.910495409457786,통신 및 방송 장비 제조업
131290,티에스이,237000.0,235255.0,234734.0,194304.16666666666,1,1.8921681044057526,0.0,2.8921681044057523,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
123330,제닉,36900.0,29830.0,26376.4,25961.25,3,1.0026460072273133,9.171597633136095,2.7198057705409227,기타 화학제품 제조업
011560,세보엠이씨,26050.0,22655.0,22557.6,21548.25,1,1.672071069225555,0.0,2.672071069225555,건물설비 설치 공사업
004370,농심,443500.0,417250.0,379680.0,378575.0,1,1.2262787607229382,0.0,2.226278760722938,기타 식품 제조업
192820,코스맥스,300000.0,245410.0,200902.0,193829.16666666666,5,1.1969613916844608,3.8062283737024223,2.177584229054703,기타 화학제품 제조업
066575,LG전자우,75300.0,68975.0,67816.0,66634.16666666667,2,0.9390331444435993,3.009575923392613,2.1399907367828606,정보없음
180640,한진칼,133000.0,121545.0,119054.0,117201.66666666667,3,0.7323283103659156,5.055292259083728,2.037857536274289,기타 금융업
042420,네오위즈홀딩스,24200.0,23810.0,22655.8,22547.916666666668,4,1.0236668868590693,2.9787234042553195,2.021539227284601,소프트웨어 개발 및 공급업
138040,메리츠금융지주,122200.0,119710.0,115592.0,113149.16666666667,10,1.4776350774815659,4.266211604095563,2.004256237891122,기타 금융업
066620,국보디자인,25800.0,24555.0,24065.0,23708.75,6,1.3126391593147073,1.7751479289940828,1.9901539522141156,실내건축 및 건축마무리 공사업
020560,아시아나항공,7610.0,7197.0,7189.2,7141.583333333333,1,0.9272605896406305,0.0,1.9272605896406305,항공 여객 운송업
252990,샘씨엔에스,12900.0,13888.0,13164.6,12475.25,5,1.1696188335668483,0.8600469116497262,1.855623524731821,전자부품 제조업
085620,미래에셋생명,21550.0,21344.0,19663.8,18540.833333333332,3,1.040720711248957,-16.955684007707127,1.840720711248957,보험업
009420,한올바이오파마,59700.0,57987.5,55149.0,53277.5,4,1.134547901409752,-5.687203791469194,1.8345479014097519,의약품 제조업
008930,한미사이언스,44800.0,44295.0,36813.0,36236.25,3,0.37505767180085736,6.413301662707839,1.8163878380716414,기타 금융업
377450,리파인,16710.0,14934.0,12039.8,11559.666666666666,5,1.1095397296423168,-0.17921146953405018,1.7095397296423167,기타 정보 서비스업
001940,KISCO홀딩스,28350.0,27442.5,26053.0,25323.333333333332,10,1.3661239774706484,2.3465703971119134,1.7007810171818398,1차 철강 제조업
417840,저스템,13900.0,12084.0,11857.8,11722.333333333334,1,0.6442497027721437,0.0,1.6442497027721437,특수 목적용 기계 제조업
000815,삼성화재우,426000.0,407575.0,403740.0,392387.5,2,0.7419269466611045,-0.6993006993006993,1.6419269466611044,정보없음
