ticker,name,close,high_252,pct_from_high,ma200,momentum_pct,new_high_count,volume_ratio,overheat_pct,score,industry
DINO,HF Sinclair,97.31999969482422,96.7699966430664,0.5683611355144346,63.33540006637573,91.27358029049128,3,0.7756972249187305,3.8966601870704443,6.4893762394432954,Energy
TGT,Target Corporation,165.44000244140625,161.97999572753906,2.136070382226176,118.81645000457763,41.777357939879145,6,1.240250178373537,7.094774091784463,4.629118075367494,Consumer Staples
HALO,Halozyme,108.16999816894531,107.95999908447266,0.19451564121294937,72.2681003189087,52.39503106952004,5,0.46956024848776745,9.639158882869852,4.3393118019637695,Health Care
FCX,Freeport-McMoRan,76.66000366210938,72.27999877929688,6.059774428312611,59.14735006332398,19.148287263677297,1,2.2443689177338415,15.295542374925372,4.2517832809177065,Materials
SEIC,SEI Investments Company,109.52999877929688,109.11000061035156,0.3849309564621762,87.24629993438721,34.57427153295619,3,1.3206583914412409,2.9610844211388594,4.19937196808905,Financials
BHP,BHP 그룹 UK(ADR),97.02999877929688,94.16999816894531,3.0370613422128243,74.55159986495971,26.308251971829044,1,1.2558125901790627,11.811477465064616,3.6212251887705147,정보없음
ARGX,아제닉스(ADR),1039.780029296875,1039.300048828125,0.04618305072641992,836.5425982666015,23.136872178901154,4,1.226652795162313,22.141697439726805,3.583496404107371,정보없음
RVTY,Revvity,124.75,124.48999786376953,0.20885383620537235,100.57674991607666,24.339676789865962,3,1.2034667045329857,6.769945147237394,3.5704505440262837,Health Care
DXCM,Dexcom,92.33999633789062,91.95999908447266,0.4132201578959464,69.3212000465393,26.354671625981783,5,0.6071940539013425,2.8857897915215878,3.174927635200432,Health Care
SCHW,찰스 슈왑,112.30000305175781,112.19999694824219,0.08913200199261839,96.67289985656738,19.429973954741293,6,0.7582020878135344,1.0892130288553066,3.029700785550599,Financials
THC,Tenet Health,280.7699890136719,277.760009765625,1.0836618455575038,204.8607504272461,22.12701020779166,3,0.5573385688596224,4.804029641807466,2.8136890792492055,Health Care
BDX,Becton Dickinson,192.0,190.00999450683594,1.0473162205646338,157.65652198791503,3.5654569459589966,2,0.944520239109168,4.689207409881206,2.222793086407118,Health Care
