ticker,name,close,sma_short,sma_mid,sma_long,days_since_alignment,volume_ratio,momentum_pct,score,industry
CDE,Coeur Mining,19.8799991607666,20.73599977493286,18.26219985961914,18.13816659450531,3,0.060775166380786234,4.741831613470263,1.3349583277278128,Materials
SWKS,Skyworks Solutions,88.75,75.51499977111817,68.61880020141602,67.70833342870077,3,0.086751562393765,3.6920245324399485,1.25595401563776,Information Technology
ARE,Alexandria Real Estate Equities,56.720001220703125,52.50250053405762,50.89220008850098,49.20825007756551,10,0.2536719398465867,7.730293593294016,1.1267012991759884,Real Estate
AAPL,애플,335.4700012207031,322.606999206543,320.1289990234375,300.80866622924805,4,0.2971531359377649,1.2464552811188072,1.1217986640496456,Information Technology
ADSK,Autodesk,217.6699981689453,235.18699951171874,233.2183996582031,229.48158327738443,8,0.1795229481450999,5.347983405715717,1.0143212887166717,Information Technology
VNT,Vontier,31.780000686645508,32.473999691009524,32.177200164794925,31.92541675567627,3,0.11813669534351738,0.7928956376645027,0.9974262591099676,Information Technology
UHS,Universal Health Services,180.24000549316406,174.36500091552733,167.4142004394531,164.57416687011718,6,0.14892252964221597,3.0944366558648673,0.9583661952287027,Health Care
FTNT,포티넷,168.77499389648438,162.11624908447266,160.17309936523438,135.75745792388915,4,0.239434577783575,-2.085630517224896,0.939434577783575,Information Technology
FOX,Fox Corporation (Class B),57.18000030517578,59.78900012969971,56.19580017089844,55.46108344395955,6,0.37039129645642443,-2.1727980174277817,0.8703912964564244,Communication Services
CTSH,Cognizant,60.56999969482422,62.172999954223634,55.9857999420166,53.672999986012776,7,0.08317248429289968,3.8580247115462227,0.868974955447522,Information Technology
HL,Hecla Mining,18.860000610351562,20.03050003051758,17.73740005493164,17.555500014623007,4,0.06811802569905473,0.9635990483678284,0.8644779305358375,Materials
COKE,Coca-Cola Consolidated,196.77499389648438,194.23350143432617,188.71200073242187,187.21466674804688,9,0.19265902248712796,4.511894610295484,0.8438484835166764,Consumer Staples
VZ,버라이존 커뮤니케이션스,47.71500015258789,50.005750274658205,47.65990036010742,47.04954179128011,5,0.24085440959283896,-6.970170986792029,0.840854409592839,Communication Services
WFC,웰스파고,86.2699966430664,87.40550003051757,87.19799987792969,83.47858346303305,4,0.12941918094298485,-3.8453015277496685,0.8294191809429848,Financials
EG,Everest Group,374.4700012207031,376.3919967651367,374.9889978027344,357.0713320414225,4,0.11999351685066287,-1.3384235899479413,0.8199935168506628,Financials
MOS,Mosaic Company (The),24.81999969482422,24.95300006866455,23.463000030517577,23.191750065485635,4,0.117177152801455,-2.513744747299521,0.817177152801455,Materials
OXY,Occidental Petroleum,59.06999969482422,60.34949989318848,58.05260009765625,57.1471666653951,5,0.21532302906710196,-4.386531463287768,0.815323029067102,Energy
CTVA,Corteva,80.21499633789062,84.1682502746582,83.06290023803712,81.74795843760172,5,0.18187146650761293,-2.816821603886536,0.781871466507613,Materials
HAS,Hasbro,87.79499816894531,92.22625045776367,90.93649993896484,89.82295824686686,5,0.1812308778536126,-3.266861940830163,0.7812308778536126,Consumer Discretionary
EXEL,Exelixis,58.685001373291016,56.74724998474121,55.37550003051758,51.73237495422363,7,0.156340609198692,2.1852708714022584,0.7748676963389178,Health Care
PTC,PTC Inc.,133.4550018310547,143.25299911499025,138.59759994506837,136.0340836842855,8,0.08251164866707685,3.5417817231930875,0.7366898209863856,Information Technology
CNC,Centene Corporation,66.4000015258789,65.95750007629394,65.50159980773925,58.80983330408732,5,0.10434320097920263,-4.33655377816039,0.7043432009792026,Health Care
PGR,프로그레시브,213.57000732421875,219.01499862670897,215.6009991455078,208.8419999440511,6,0.20044397254343035,-1.8610366160461718,0.7004439725434304,Financials
PFE,화이자,27.395000457763672,28.044249725341796,26.61549991607666,26.272874959309895,6,0.14921446851741105,-1.1724345730205255,0.649214468517411,Health Care
WBD,워너 브로스 디스커버리,28.049999237060547,28.36275005340576,27.378700103759765,27.15920836130778,9,0.4326738516423156,-0.248938833867972,0.6326738516423156,Communication Services
CHRD,Chord Energy,146.1699981689453,147.7760009765625,139.73620132446288,136.47733370463052,6,0.11189751276479236,-3.8418502394117238,0.6118975127647923,Energy
XOM,엑슨 모빌,162.58999633789062,162.5995018005371,157.76260070800782,152.8227502187093,10,0.31468949945577857,1.9564777659150403,0.6103372760472826,Energy
CCZ,컴캐스트 홀딩스 우선주,64.66999816894531,65.73799743652344,65.40159843444825,65.0226663271586,5,0.0,0.0,0.6,Consumer Discretionary
ICE,Intercontinental Exchange,153.2899932861328,158.91599960327147,152.53359924316408,150.3979169209798,6,0.09744433341752776,-2.6111821916934406,0.5974443334175278,Financials
APA,APA Corporation,45.11000061035156,43.90724983215332,39.985899963378905,38.439791758855186,8,0.21062051035514512,0.6021419644176542,0.5708347067969105,Energy
DLB,Dolby,57.33000183105469,62.10150032043457,58.349600067138674,57.45775000254313,6,0.06666600220269805,-11.088711466560525,0.566666002202698,Information Technology
FOXA,Fox Corporation (Class A),63.810001373291016,66.92550029754639,62.91200012207031,61.85650002161662,7,0.14435435259695195,-2.1018700912402073,0.544354352596952,Communication Services
ULTA,Ulta Beauty,537.89501953125,541.6287475585938,520.5164953613281,510.60912195841473,7,0.08700079972696324,0.4228692619512699,0.5292877259220903,Consumer Discretionary
KRYS,Krystal Biotech,338.73748779296875,351.0696228027344,344.30624816894533,320.6804784138997,8,0.20154456527905432,-2.6868076196718405,0.5015445652790543,Health Care
DIS,월트 디즈니,103.45999908447266,107.01674957275391,102.71550033569336,101.91820863087972,9,0.28292849015912513,-1.5229378557987756,0.48292849015912515,Communication Services
NEM,뉴몬트,123.29000091552734,127.47199974060058,112.57120010375976,109.7095001856486,8,0.17983445873615456,-4.211021300301039,0.47983445873615455,Materials
COP,코노코필립스,133.0500030517578,134.420499420166,125.55339981079102,121.08058369954428,9,0.24349808149938756,-1.4736302823700977,0.4434980814993876,Energy
SNDK,샌디스크,1675.7850341796875,1586.427996826172,1502.2045947265624,1462.8994135538737,9,0.2345028228450738,-3.579132009057136,0.4345028228450738,Information Technology
SHEL,쉘(ADR),94.9000015258789,93.97349967956544,90.71539978027344,87.93241647084554,10,0.11995468227860316,2.0979070916188944,0.4297453914404926,Energy
G,Genpact,34.43000030517578,36.45150012969971,34.513200187683104,33.43691689173381,8,0.07827438133586781,-1.2618257533316246,0.37827438133586777,Industrials
HOOD,로빈훗 마케츠,115.02999877929688,111.08049964904785,103.08939971923829,93.00179182688395,10,0.27801104225239376,-5.798052408210781,0.3780110422523938,Financials
TSM,TSMC(ADR),432.7665100097656,422.29132690429685,417.2949298095703,410.9573046366374,9,0.14089101639932353,-1.4199293827413155,0.3408910163993235,Information Technology
MU,마이크론 테크놀로지,989.8699951171875,958.4045013427734,926.7786022949218,828.026835378011,10,0.22903089089420395,-2.628397980740776,0.32903089089420395,Information Technology
IDCC,InterDigital,324.9800109863281,336.03700103759763,314.5191998291016,303.45841687520345,10,0.21223304046188998,-3.8349977396727972,0.31223304046189,Information Technology
HUM,Humana,382.0899963378906,393.5989990234375,388.4025994873047,331.66133308410645,9,0.0975281810681399,-5.209754692695655,0.29752818106813994,Health Care
FIVE,Five Below,239.4199981689453,246.57200088500977,229.3018005371094,219.57341664632162,9,0.08063858819001224,-5.766130882414059,0.28063858819001225,Consumer Discretionary
IMO,임페리얼 오일,130.22999572753906,132.12925033569337,129.3795001220703,126.60845826466878,10,0.03507548123050397,1.2517498611974507,0.26025046735024904,Energy
