ticker,name,close,sma_short,sma_mid,sma_long,days_since_alignment,volume_ratio,momentum_pct,score,industry
096530,씨젠,35650.0,30595.0,29026.0,27143.333333333332,9,3.156406819275452,17.656765676567655,4.965676567656766,의료용품 및 기타 의약 관련제품 제조업
085620,미래에셋생명,23200.0,21041.0,19872.8,18482.666666666668,2,2.4084083242705203,-10.597302504816955,3.3084083242705202,보험업
192820,코스맥스,303000.0,239645.0,198214.0,192736.66666666666,4,2.031946826426573,4.844290657439446,3.2163758921705177,기타 화학제품 제조업
123330,제닉,36500.0,29210.0,26041.4,25844.583333333332,2,0.8979104351527963,7.988165680473373,2.596727003200134,기타 화학제품 제조업
079160,CJ CGV,5540.0,5323.5,4846.5,4802.875,4,1.2768266800790837,5.927342256214149,2.5695609057004987,"영화, 비디오물, 방송프로그램 제작 및 배급업"
020120,키다리스튜디오,6180.0,4166.0,3670.6,3590.4583333333335,3,0.5203104991225715,12.363636363636363,2.556674135486208,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업"
000815,삼성화재우,429000.0,405425.0,403760.0,392116.6666666667,1,1.3845696134965566,0.0,2.3845696134965566,정보없음
092230,KPX홀딩스,104300.0,92465.0,86846.0,85031.66666666667,9,1.3330158946103439,6.211812627291242,2.154197157339468,기초 화학물질 제조업
105560,KB금융,171600.0,168035.0,167658.0,160188.33333333334,2,0.8670324967176696,2.0820939916716243,1.9752418958848321,기타 금융업
008930,한미사이언스,44500.0,43847.5,36519.0,36191.25,2,0.4444949732890938,5.7007125890736345,1.9145662321964574,기타 금융업
252990,샘씨엔에스,13890.0,13792.0,13190.4,12458.75,4,0.3501943143915052,8.600469116497264,1.9102412260412316,전자부품 제조업
161390,한국타이어앤테크놀로지,66400.0,68160.0,67988.0,64156.666666666664,2,0.8156715301991126,1.2195121951219512,1.8376227497113078,고무제품 제조업
180640,한진칼,131300.0,120480.0,118844.0,117124.16666666667,2,0.5166252019458006,3.7124802527646126,1.7878732272222622,기타 금융업
251970,펌텍코리아,61700.0,54232.5,46105.0,43669.166666666664,6,0.9423324468561441,3.177257525083612,1.7600581993645052,플라스틱제품 제조업
042420,네오위즈홀딩스,23700.0,23775.0,22612.8,22555.833333333332,3,0.8273365217002636,0.851063829787234,1.7124429046789869,소프트웨어 개발 및 공급업
009420,한올바이오파마,64600.0,57172.5,55053.0,53241.666666666664,3,0.6729864899217434,2.0537124802527646,1.6783577379470198,의약품 제조업
007690,국도화학,39150.0,38375.0,36840.0,36819.166666666664,4,0.7090526629658706,2.0860495436766624,1.6176576173335369,기초 화학물질 제조업
003550,LG,116300.0,109685.0,103776.0,102988.33333333333,8,0.7418974326415088,5.535390199637023,1.595436452605211,기타 금융업
066620,국보디자인,25350.0,24415.0,24035.0,23682.083333333332,5,0.9516539440203562,0.0,1.551653944020356,실내건축 및 건축마무리 공사업
066575,LG전자우,73100.0,68165.0,67850.0,66462.5,1,0.5271074202382056,0.0,1.5271074202382056,정보없음
003610,방림,5460.0,5496.5,5296.0,5293.958333333333,1,0.490264542859418,0.0,1.4902645428594181,직물직조 및 직물제품 제조업
066570,LG전자,201500.0,191570.0,189274.0,176365.83333333334,1,0.47669177990642997,0.0,1.4766917799064299,통신 및 방송 장비 제조업
005950,이수화학,12120.0,13283.5,13092.4,11461.916666666666,3,0.6324833704557977,0.4142502071251036,1.4739083911683082,기초 화학물질 제조업
122900,아이마켓코리아,8310.0,7887.5,7519.0,7498.416666666667,4,0.721022170519436,-0.47904191616766467,1.421022170519436,상품 종합 도매업
036710,심텍홀딩스,4000.0,3862.0,3782.9,3768.2083333333335,1,0.3791922638586372,0.0,1.3791922638586371,회사 본부 및 경영 컨설팅 서비스업
159010,아스플로,20500.0,19945.5,18176.8,13985.541666666666,4,0.6271986277699464,-2.843601895734597,1.3271986277699463,일반 목적용 기계 제조업
001940,KISCO홀딩스,28300.0,27372.5,25969.0,25289.166666666668,9,0.859185938608781,2.166064981949458,1.2757924368037268,1차 철강 제조업
236200,슈프리마,56000.0,57355.0,50161.0,48716.25,8,0.8450135030245491,-3.281519861830743,1.1450135030245492,통신 및 방송 장비 제조업
011200,HMM,21700.0,21555.0,20456.2,20423.416666666668,4,0.4363179211812122,-4.194260485651214,1.1363179211812122,해상 운송업
138040,메리츠금융지주,122000.0,119800.0,115392.0,113084.16666666667,9,0.5086081782192234,4.09556313993174,1.1181644922123977,기타 금융업
377450,리파인,16380.0,14727.5,11892.8,11519.166666666666,4,0.4084828229219576,-2.1505376344086025,1.1084828229219577,기타 정보 서비스업
024840,KBI메탈,5750.0,5166.5,4674.3,4344.5,10,0.866892553527238,0.0,0.966892553527238,1차 비철금속 제조업
244920,에이플러스에셋,13370.0,12902.5,11691.0,11210.916666666666,8,0.5046708876974033,0.7535795026375283,0.8800288379611562,보험 및 연금관련 서비스업
119850,지엔씨에너지,52200.0,50277.5,37284.6,33697.666666666664,8,0.4486719929742093,-4.918032786885246,0.7486719929742093,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
073240,금호타이어,7360.0,7422.5,6378.9,5903.916666666667,10,0.5329987514734562,-9.582309582309582,0.6329987514734562,고무제품 제조업
008490,서흥,22900.0,23780.0,21060.6,20266.75,10,0.16639885410977065,-7.847082494969819,0.26639885410977066,기타 화학제품 제조업
