ticker,name,close,sma_short,sma_mid,sma_long,days_since_alignment,volume_ratio,momentum_pct,score,industry
000500,가온전선,322000.0,224510.0,194462.0,176112.625,6,5.285207889247454,26.77165354330709,6.177165354330709,절연선 및 케이블 제조업
096760,JW홀딩스,4370.0,4193.0,4000.9,3971.6666666666665,3,3.0819440732326604,1.7462165308498252,3.9746216530849825,기타 금융업
094800,맵스리얼티,7770.0,7325.5,6734.0,6443.583333333333,9,6.566522139906456,7.320441988950275,3.932044198895028,신탁업 및 집합투자업
032580,피델릭스,5780.0,4741.75,4532.9,3985.9333333333334,4,1.3342224358931998,17.24137931034483,3.7583603669276826,정보없음
002790,아모레퍼시픽홀딩스,26050.0,26467.5,25695.0,25499.166666666668,5,5.689667259594077,-1.3257575757575757,3.6,기타 화학제품 제조업
002420,우양피앤엘,6180.0,5800.5,5590.4,5532.625,5,4.333018733528029,-1.1199999999999999,3.6,연료 소매업
009155,삼성전기우,506000.0,497075.0,476170.0,469471.6666666667,7,7.941499816770497,0.998003992015968,3.4998003992015967,정보없음
145990,삼양사,47300.0,46880.0,45516.0,45181.666666666664,8,9.123270473151466,-1.3555787278415017,3.3,기타 식품 제조업
090435,아모레퍼시픽우,42400.0,45122.5,43502.0,42619.583333333336,8,14.450936480277853,-5.672969966629588,3.3,정보없음
006360,GS건설,37200.0,35860.0,32439.0,32066.666666666668,5,1.6712496599910889,2.7624309392265194,2.547492753913741,건물 건설업
004700,조광피혁,66100.0,65255.0,64306.0,64275.0,1,1.1911026070318107,0.0,2.1911026070318105,"가죽, 가방 및 유사제품 제조업"
098120,마이크로컨텍솔,53200.0,46110.0,33743.8,31902.833333333332,5,0.8768844137912767,6.4,2.1168844137912766,전자부품 제조업
016450,한세예스24홀딩스,4355.0,4476.25,4402.1,4391.458333333333,3,1.1968062986886974,0.3456221198156682,2.0313685106702644,봉제의복 제조업
006120,SK디스커버리,56500.0,54297.5,52898.0,52658.75,2,1.040450989519036,0.5338078291814947,1.9938317724371852,기타 금융업
009150,삼성전기,1388000.0,1382200.0,1337060.0,1298391.6666666667,7,1.4954160360560824,-0.8571428571428572,1.8954160360560826,전자부품 제조업
316140,우리금융지주,36150.0,34395.0,33133.0,32385.0,9,1.0626884334064908,6.167400881057269,1.8794285215122177,기타 금융업
041960,코미팜,9830.0,9466.5,8483.6,8418.25,2,0.7350583895782589,2.3958333333333335,1.8746417229115921,의약품 제조업
029460,케이씨,40950.0,38662.5,33834.0,33795.833333333336,1,0.8578024506435449,0.0,1.8578024506435449,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
105560,KB금융,175700.0,173110.0,172056.0,163356.66666666666,2,0.9512191852085321,-2.225932109070673,1.851219185208532,기타 금융업
294870,IPARK현대산업개발,23550.0,23367.5,21580.6,21309.0,4,1.1056220852394525,-3.877551020408163,1.8056220852394524,건물 건설업
068930,디지털대성,8860.0,8617.5,8066.6,7984.083333333333,3,0.9498790677002625,0.22624434389140274,1.7725035020894029,일반 교습 학원
054950,제이브이엠,23250.0,23622.5,23256.0,23234.583333333332,1,0.7305058194482205,0.0,1.7305058194482204,일반 목적용 기계 제조업
031980,피에스케이홀딩스,159900.0,141045.0,124272.0,122242.5,9,0.5648583204924815,9.146757679180888,1.6795340884105703,특수 목적용 기계 제조업
204620,글로벌텍스프리,5850.0,5542.0,5124.2,5120.458333333333,1,0.6101522657799148,0.0,1.6101522657799148,금융 지원 서비스업
263860,지니언스,18150.0,16488.0,14644.2,14510.833333333334,2,0.7066793559558535,-4.574132492113565,1.6066793559558534,소프트웨어 개발 및 공급업
006040,동원산업,35750.0,37687.5,36389.0,36195.833333333336,4,0.8586781528407327,-2.7210884353741496,1.5586781528407325,기타 금융업
064290,인텍플러스,46800.0,40050.0,35885.0,34585.0,7,0.9976376221417135,-4.294478527607362,1.3976376221417135,특수 목적용 기계 제조업
101160,월덱스,29900.0,29667.5,29263.0,29162.083333333332,2,0.4692375464460241,-0.8291873963515755,1.369237546446024,전자부품 제조업
136490,선진,10230.0,10557.5,10176.0,10111.083333333334,3,0.5478350524689524,-0.48638132295719844,1.3478350524689524,동물용 사료 및 조제식품 제조업
126560,현대퓨처넷,3365.0,3340.25,3184.4,3165.6666666666665,3,0.489148007615931,0.1488095238095238,1.3040289599968833,전기 통신업
025000,KPX케미칼,56300.0,54825.0,52062.0,51339.166666666664,10,0.7246469016414303,3.683241252302026,1.192971026871633,기초 화학물질 제조업
001530,DI동일,26800.0,26852.5,25084.0,24928.75,5,0.5871191198736736,-0.37174721189591076,1.1871191198736737,상품 중개업
237880,클리오,12380.0,12590.0,11737.8,11615.083333333334,5,0.5438006547903925,-0.5622489959839357,1.1438006547903925,기타 화학제품 제조업
001790,대한제당,2885.0,2874.5,2772.7,2735.7083333333335,5,0.4355937154508196,0.6980802792321117,1.1054017433740306,"곡물가공품, 전분 및 전분제품 제조업"
088350,한화생명,5890.0,5810.5,5104.2,4980.791666666667,6,0.5900335440995805,-1.669449081803005,1.0900335440995805,보험업
005935,삼성전자우,196900.0,192560.0,185070.0,182167.5,10,0.9552903910728594,-1.3527054108216432,1.0552903910728595,정보없음
093520,매커스,26500.0,26427.5,23601.4,22814.166666666668,5,0.4203165061725954,-2.7522935779816518,1.0203165061725954,기계장비 및 관련 물품 도매업
030190,NICE평가정보,15350.0,15934.0,15096.8,14898.666666666666,5,0.3976288448277967,-4.776674937965261,0.9976288448277967,기타 정보 서비스업
009240,한샘,39100.0,38817.5,38313.0,36927.5,10,0.6283909789392546,2.356020942408377,0.9639930731800923,생활용품 도매업
000370,한화손해보험,8100.0,8214.0,6920.0,6664.916666666667,7,0.5235704996267602,-3.341288782816229,0.9235704996267602,보험업
007160,사조산업,48950.0,50335.0,49423.0,48991.25,6,0.39012384468358074,-4.580896686159844,0.8901238446835807,수산물 가공 및 저장 처리업
096770,SK이노베이션,137000.0,133635.0,123958.0,119985.83333333333,7,0.4693734964930156,-10.516002612671455,0.8693734964930155,석유 정제품 제조업
175330,JB금융지주,31050.0,30407.5,28527.0,27660.0,9,0.6584126274167929,-0.7987220447284344,0.8584126274167929,기타 금융업
078340,컴투스,33450.0,33482.5,30767.0,29869.166666666668,7,0.3835122032797469,-4.017216642754662,0.7835122032797469,소프트웨어 개발 및 공급업
