ticker,name,close,high_252,pct_from_high,ma200,momentum_pct,new_high_count,volume_ratio,overheat_pct,score,industry
055550,신한지주,114500.0,113900.0,0.5267778753292361,93507.5,18.40744570837642,1,1.452690276249516,5.238970588235294,3.423062561668337,기타 금융업
