ticker,name,close,sma_short,sma_mid,sma_long,days_since_alignment,volume_ratio,momentum_pct,score,industry
181710,NHN,74500.0,47195.0,41304.0,40407.5,5,1.2284963228234522,21.533442088091352,3.9818405316325873,소프트웨어 개발 및 공급업
007340,DN오토모티브,54100.0,45062.5,41414.0,40007.916666666664,8,2.2382465974199595,13.655462184873949,3.9037928159073543,일차전지 및 이차전지 제조업
092230,KPX홀딩스,97400.0,86790.0,84436.0,84032.5,2,2.726719225665444,-0.8146639511201629,3.6267192256654437,기초 화학물질 제조업
001940,KISCO홀딩스,27750.0,26682.5,25357.0,25132.083333333332,2,1.040557039678764,0.18050541516245489,1.9586075811950094,1차 철강 제조업
003550,LG,110200.0,104115.0,103594.0,102256.66666666667,1,0.9458204477817435,0.0,1.9458204477817436,기타 금융업
236200,슈프리마,57900.0,54132.5,48431.0,48233.333333333336,1,0.8248414138692337,0.0,1.8248414138692337,통신 및 방송 장비 제조업
028050,삼성E&A,48500.0,46647.5,46351.0,45482.916666666664,2,0.6836899052962357,1.2526096033402923,1.708950865630265,"건축기술, 엔지니어링 및 관련 기술 서비스업"
119850,지엔씨에너지,54900.0,45342.5,33342.4,32927.666666666664,1,0.7031388416799164,0.0,1.7031388416799165,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
108670,LX하우시스,32950.0,33270.0,32641.0,32369.583333333332,8,1.3181141737609796,-4.354136429608127,1.6181141737609797,플라스틱제품 제조업
114260,KODEX 국고채3년,61815.0,61725.0,61601.8,61556.916666666664,4,0.8258940308951838,-0.024260067928190198,1.5258940308951838,정보없음
138040,메리츠금융지주,115200.0,120495.0,114320.0,113474.16666666667,2,0.5951064374671927,-1.7064846416382253,1.4951064374671927,기타 금융업
081660,미스토홀딩스,43050.0,44357.5,43746.0,42965.416666666664,5,0.8377579600680122,0.34965034965034963,1.4727229950330472,생활용품 도매업
244920,에이플러스에셋,13270.0,12322.0,11268.2,11256.333333333334,1,0.4619342993460254,0.0,1.4619342993460254,보험 및 연금관련 서비스업
096530,씨젠,30000.0,28682.5,28521.0,26751.25,2,0.5512259697441491,-0.9900990099009901,1.451225969744149,의료용품 및 기타 의약 관련제품 제조업
005950,이수화학,12730.0,13569.5,13375.8,11272.833333333334,7,1.0047722437195667,-14.333781965006729,1.4047722437195667,기초 화학물질 제조업
092730,네오팜,23200.0,21140.5,19237.6,18687.75,6,0.8650383991455789,-8.840864440078585,1.365038399145579,기타 화학제품 제조업
466940,TIGER 은행고배당플러스TOP10,25660.0,26005.25,25795.42,25498.658333333333,8,1.0295602391300898,-4.591931585796616,1.3295602391300898,정보없음
018260,삼성에스디에스,226000.0,219025.0,211226.0,193522.5,4,0.5746377707199019,-4.641350210970464,1.274637770719902,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
241710,코스메카코리아,123600.0,96060.0,83392.0,80449.16666666667,4,0.5328917712883919,-0.7228915662650602,1.2328917712883918,기타 화학제품 제조업
073240,금호타이어,7600.0,7024.0,6044.7,5875.0,3,0.3592569614897524,-6.6339066339066335,1.1592569614897523,고무제품 제조업
051900,LG생활건강,302000.0,289225.0,259300.0,255358.33333333334,5,0.4211591302331535,-3.821656050955414,1.0211591302331535,기타 화학제품 제조업
252990,샘씨엔에스,14350.0,13358.0,13355.0,12319.333333333334,7,0.48586230308462114,-8.30670926517572,0.8858623030846211,전자부품 제조업
033780,KT&G,175500.0,179710.0,178294.0,172656.66666666666,8,0.5489264029430011,-7.044491525423729,0.848926402943001,담배 제조업
314250,KODEX 미국빅테크10(H),61030.0,59822.25,58653.62,55444.96666666667,9,0.3556136460219339,-1.1019283746556474,0.5556136460219339,정보없음
