ticker,name,close,high_252,pct_from_high,ma200,momentum_pct,new_high_count,volume_ratio,overheat_pct,score,industry
121440,골프존홀딩스,7990.0,7380.0,8.26558265582656,5253.3,60.28084252758275,3,1.7977440426261162,19.076005961251862,5.961786169005254,상품 중개업
477050,PLUS 머니마켓액티브,53460.0,53455.0,0.009353661958656815,52751.92,1.7220055180287317,20,8.063798317031713,0.07487832272557095,5.086100275901437,정보없음
089860,롯데렌탈,46850.0,46600.0,0.5364806866952789,32572.5,41.1144578313253,4,1.6433431754791854,4.111111111111112,4.8990660670454504,운송장비 임대업
496020,WON 전단채플러스액티브,52400.0,52400.0,0.0,51674.0,1.7772166650480723,14,5.636769759450172,0.07639419404125286,4.788860833252404,정보없음
479520,RISE KOFR금리액티브(합성),106255.0,106245.0,0.00941220763330039,105156.995,1.34000953743443,15,1.8758612514632016,0.07063477114334149,3.6928617283349228,정보없음
459580,KODEX CD금리액티브(합성),1075115.0,1075030.0,0.007906756090527706,1062965.845,1.473712625094266,20,1.1475661487769124,0.062357775409630084,3.221251780031626,정보없음
455890,RISE 머니마켓액티브,55405.0,55405.0,0.0,54704.99,1.6512246582882302,20,1.062201986087786,0.06321112515802782,3.1447632190021975,정보없음
499660,TIGER CD금리플러스액티브(합성),1001755.0,1001665.0,0.008985039908552261,989949.265,1.5372155983900084,20,1.0317916700895424,0.06492825427902169,3.1086524500090427,정보없음
385550,RISE 단기채권알파액티브,114010.0,114010.0,0.0,112754.01,1.4684941260234958,15,1.2568815109680698,0.06582700662658533,3.0803062172692446,정보없음
449170,TIGER KOFR금리액티브(합성),111635.0,111625.0,0.008958566629339306,110481.535,1.3343620932238005,20,1.0048442443047105,0.06274369201810603,3.0715623489659003,정보없음
0043B0,TIGER 머니마켓액티브,103385.0,103375.0,0.009673518742442563,102005.75,1.736862822279079,20,0.8670766252437687,0.08228460793804453,2.9539197663577226,정보없음
357870,TIGER CD금리투자KIS(합성),57925.0,57920.0,0.008632596685082872,57261.3,1.4892685063512923,19,0.9115657290172353,0.06910253088019348,2.9360291543348,정보없음
488770,KODEX 머니마켓액티브,105265.0,105260.0,0.004750142504275128,103888.135,1.6807534411977785,20,0.8519497926759373,0.06654308664860498,2.935987464735826,정보없음
479080,1Q 머니마켓액티브,53700.0,53690.0,0.018625442354255912,53000.725,1.694915254237288,20,0.7829300606652255,0.08386916410399776,2.86767582337709,정보없음
475630,TIGER CD1년금리액티브(합성),1074690.0,1074585.0,0.009771214003545555,1062100.235,1.5228090726168322,20,0.7623285925151934,0.06797273641476405,2.8384690461460353,정보없음
487340,ACE 머니마켓액티브,105715.0,105715.0,0.0,104293.805,1.7811582342463776,16,0.9168161687596961,0.06152389966871747,2.805874080472015,정보없음
481050,KODEX CD1년금리플러스액티브(합성),1023195.0,1023110.0,0.008308002072113458,1011117.635,1.5316146701595619,20,0.7186254242105494,0.07090672586970767,2.7952061577185274,정보없음
469830,SOL 초단기채권액티브,54310.0,54305.0,0.009207255317189945,53595.885,1.7231691327964038,17,0.6434509313623309,0.07370554634236226,2.579609388002151,정보없음
477080,RISE CD금리액티브(합성),107345.0,107335.0,0.009316625518237295,106145.675,1.4603024574669186,19,0.5361904221608085,0.06525285481239804,2.5592055450341546,정보없음
0061Z0,RISE 단기특수은행채액티브,50945.0,50945.0,0.0,50367.465,1.4840637450199203,16,0.28566177435870505,0.05892173229892959,2.159864961609701,정보없음
153130,KODEX 단기채권,113205.0,113200.0,0.00441696113074205,112150.15,1.192444869537235,10,0.19270018206713505,0.05391359683235523,1.7523224255439969,정보없음
