ticker,name,close,sma_short,sma_mid,sma_long,days_since_alignment,volume_ratio,momentum_pct,score,industry
FANG,다이아몬드백 에너지,194.61500549316406,203.29800033569336,198.925400390625,195.6074996948242,9,2.3774624465455636,-4.10219614077605,2.577462446545564,Energy
SMTC,Semtech,163.84500122070312,141.67050018310547,134.81579971313477,130.7168336868286,10,0.17938077568143845,22.409408852764834,2.5203216609579218,Information Technology
OXY,Occidental Petroleum,61.779998779296875,60.30999984741211,57.35540008544922,57.24333330790202,1,1.2819730895771275,0.0,2.2819730895771277,Energy
VZ,버라이존 커뮤니케이션스,51.290000915527344,49.90050029754639,47.10180038452148,47.09183346430461,1,1.0403794327827696,0.0,2.0403794327827693,Communication Services
DLB,Dolby,60.36000061035156,62.82400016784668,57.865,57.473249944051105,3,1.156459844303127,-6.3895820907072025,1.9564598443031271,Information Technology
CTVA,Corteva,82.54000091552734,83.45850067138672,83.3836003112793,81.75783348083496,1,0.8809329875379303,0.0,1.8809329875379301,Materials
HAS,Hasbro,90.76000213623047,93.21950035095215,89.97440002441407,89.89358323415121,1,0.6992571741202476,0.0,1.6992571741202476,Consumer Discretionary
CTSH,Cognizant,62.68000030517578,62.18449993133545,55.27,53.66358331044515,5,0.09769696142555881,7.475995598707974,1.4452965212963562,Information Technology
ADSK,오토데스크,222.8300018310547,238.6129997253418,232.8349996948242,229.78058331807455,6,0.09312707258241178,7.8453233457262685,1.3776594071550385,Information Technology
FTNT,포티넷,172.9134979248047,160.2876739501953,159.7776693725586,134.24927870432535,2,0.15802531670839087,0.315311726526233,1.0895564893610141,Information Technology
CNC,Centene Corporation,68.30000305175781,65.83899993896485,65.57119972229003,58.262749989827476,3,0.17600041720070614,-1.5991939947951723,0.9760004172007062,Health Care
UHS,Universal Health Services,178.57960510253906,173.44398040771483,166.37439208984375,164.62008005777994,4,0.060960509723930835,2.1447138547237268,0.9754318951963035,Health Care
FOX,Fox Corporation (Class B),59.63999938964844,60.075,55.821200103759764,55.38450009028117,4,0.06534081750469202,2.035925767623787,0.9689333942670706,Communication Services
SHEL,쉘(ADR),97.0199966430664,93.82449951171876,90.20019973754883,87.89016647338867,8,0.22158502794656695,4.378698040292069,0.9594548319757739,Energy
COKE,Coca-Cola Consolidated,196.36500549316406,193.05300216674806,187.77660095214844,186.90858357747396,7,0.1005107464380268,4.294139986342622,0.9299247450722891,Consumer Staples
FOXA,Fox Corporation (Class A),66.83000183105469,67.31549987792968,62.49220001220703,61.770083300272624,5,0.05652428575316227,2.5314536946203168,0.9096696552151939,Communication Services
CHRD,Chord Energy,149.3699951171875,148.10300064086914,138.74640121459962,136.47066701253254,4,0.1752299315308644,-1.7367275080913944,0.8752299315308644,Energy
PGR,프로그레시브,219.52499389648438,219.529248046875,216.30289886474608,208.6287914276123,4,0.05906859032680659,0.8753785598933778,0.8466064463161442,Financials
XOM,엑슨 모빌,165.2050018310547,162.9467514038086,156.85490081787108,152.92645848592122,8,0.1784556896672875,3.5962880582250967,0.8380844954897971,Energy
PTC,PTC Inc.,131.94000244140625,145.19524917602538,138.18329986572266,136.15495859781902,6,0.08589267741310719,2.3663612896275397,0.8225288063758612,Information Technology
ICE,Intercontinental Exchange,155.4250030517578,159.44524993896485,151.87389923095702,150.42595863342285,4,0.11238456694663178,-1.2547591622051995,0.8123845669466317,Financials
APA,APA Corporation,44.91999816894531,43.7772497177124,39.544099960327145,38.41270839373271,6,0.2864842018810252,0.1784077075940975,0.8043249726404349,Energy
DIS,월트 디즈니,107.49669647216797,107.31408462524413,102.4068342590332,101.74209779103597,7,0.1714352728637594,2.319340348561526,0.803369307719912,Communication Services
CCZ,컴캐스트 홀딩스 우선주,64.66999816894531,65.77349739074707,65.47479850769042,64.9954997062683,3,0.0,0.0,0.8,Consumer Discretionary
PFE,화이자,27.475000381469727,28.09474983215332,26.48109992980957,26.269458309809366,4,0.09620817194582054,-0.8838345525020774,0.7962081719458205,Health Care
G,Genpact,35.64059829711914,36.66753005981445,34.31261211395264,33.4784218788147,6,0.05870451173879127,2.209920816859409,0.7796965934247322,Industrials
IMO,임페리얼 오일,131.64999389648438,132.82024993896485,129.02150009155272,126.60362485249837,8,0.22328564388650565,2.3557758469328194,0.7588632285797876,Energy
ULTA,Ulta Beauty,538.1799926757812,540.0799957275391,517.3441943359375,510.2592468261719,5,0.10187315690012187,0.47607261910703597,0.7494804188108255,Consumer Discretionary
EXEL,Exelixis,57.099998474121094,56.3084997177124,55.30259994506836,51.45766658782959,5,0.08854553090772382,-0.5746157570975089,0.6885455309077237,Health Care
COP,코노코필립스,135.27000427246094,134.51849975585938,124.65799987792968,121.11008377075196,7,0.21479943609377264,0.17032804929185724,0.6318322410229583,Energy
TSM,TSMC(ADR),418.1499938964844,420.5660003662109,417.52179931640626,409.20941670735675,7,0.2287835060703279,-4.7494319142404615,0.628783506070328,Information Technology
