ticker,name,tier,score,close,ma30w,pct_from_high,volume_ratio,curl_up_pct,base_slope_pct,rel_return,industry
121440,골프존홀딩스,돌파(거래량부족),9.742249179853172,7730.0,5407.333333333333,4.742547425474255,0.4073444372202343,6.359821662732751,0.3289040915669051,97.35590303579258,상품 중개업
192820,코스맥스,돌파(거래량부족),9.52470915313531,271000.0,192096.66666666666,3.435114503816794,1.4361437475164678,3.131766853379613,-1.3435734463276785,74.45845500503222,기타 화학제품 제조업
241710,코스메카코리아,돌파 임박,11.048342331743157,137300.0,84863.33333333333,-0.43509789702683105,1.1023459986993736,6.322823136354132,2.931694106521098,117.68396752076342,기타 화학제품 제조업
089860,롯데렌탈,돌파 임박,9.075604370901827,45900.0,33795.0,-1.502145922746781,1.9256218337769193,5.165707172864479,1.1541891820995789,65.32233525834252,운송장비 임대업
