ticker,name,close,sma_short,sma_mid,sma_long,days_since_alignment,volume_ratio,momentum_pct,score,industry
RRC,Range Resources,38.61000061035156,40.526000022888184,39.94319984436035,39.90599991480509,1,1.1890762818839113,0.0,2.1890762818839113,Energy
BRKR,Bruker,64.18000030517578,58.599999809265135,58.47699989318848,53.03683312733968,1,1.1275578880165722,0.0,2.127557888016572,Health Care
AR,Antero Resources,35.0,37.470499992370605,36.63379997253418,36.42058324813843,3,1.2166897870002684,-1.8232861095589568,2.0166897870002685,Energy
APH,암페놀,84.08999633789062,80.70975036621094,80.37579986572266,76.49920835494996,5,0.8407281670452126,4.174919556769234,1.858220122722136,Information Technology
ARW,Arrow Electronics,232.8000030517578,216.18350067138672,213.48620056152345,206.98083356221517,5,0.6099429563034208,6.252851011683455,1.8352280574717663,Information Technology
BAH,Booz Allen Hamilton,72.94999694824219,75.58149948120118,74.02559982299805,74.01191670099894,1,0.7617819947508189,0.0,1.7617819947508189,Industrials
TTE,토탈에네르지(ADR),90.94000244140625,90.4924991607666,88.24199981689453,87.36466668446859,5,1.002494487986224,0.9771318084257794,1.700207668828802,Energy
AMD,AMD,630.6300048828125,528.1040023803711,504.7130029296875,465.57175127665204,5,0.8157954096816155,2.454832478571457,1.661278657538761,Information Technology
LDOS,Leidos,123.61000061035156,130.41450157165528,129.06000045776366,128.2577501296997,2,0.7191337950032521,0.21078406116479795,1.640212201119732,Industrials
ACN,Accenture,176.11000061035156,185.40549850463867,175.32919921875,170.38683319091797,5,1.026467213208049,-5.373166389342214,1.6264672132080489,Information Technology
BP,BP(ADR),44.150001525878906,44.55650043487549,43.660600128173826,43.282000128428145,5,0.7623806497329915,2.293794443852756,1.591760094118267,Energy
CVLT,CommVault Systems,145.5399932861328,139.7,137.7438006591797,124.60183359781901,4,0.862590853890631,-0.5942287782359502,1.5625908538906308,Information Technology
WCC,WESCO International,367.44000244140625,347.475,347.4659997558594,342.84183197021486,1,0.5540352883515766,0.0,1.5540352883515767,Industrials
C,씨티그룹,134.27999877929688,134.7359992980957,134.09079971313477,132.9229164759318,6,0.8143835775164158,1.9048299502563724,1.5048665725420531,Financials
WST,West Pharmaceutical Services,370.44000244140625,353.58150177001954,350.44380126953126,330.51116739908855,4,0.7156284008838175,-0.17515802174643708,1.4156284008838176,Health Care
