ticker,name,close,ma30w,volume_ratio,mansfield_rs,industry,data_status
VICR,Vicor Corporation,281.9599914550781,235.5479985555013,2.6476078724198624,42.780817318883926,Industrials,VALID
MPWR,모놀리식 파워 시스템,1367.4300537109375,1357.6163350423178,2.3444051537809414,4.207736882660362,Information Technology,VALID
