ticker,name,close,high_252,pct_from_high,ma200,momentum_pct,new_high_count,volume_ratio,overheat_pct,score,industry
CRWD,크라우드스트라이크 홀딩스,227.9600067138672,227.5,0.20220075334821427,140.08133739471435,139.2652879170492,2,2.9287287351185727,19.764637543227494,10.991993130971032,Information Technology
OKTA,"Okta, Inc.",172.91000366210938,157.0,10.133760294337181,99.32577533721924,129.7807357636005,1,5.854488105531299,28.883421990352932,10.383699908565907,Information Technology
FTNT,포티넷,172.77999877929688,172.08999633789062,0.40095441692697964,107.69229988098145,118.15657252134737,1,1.4455550459772282,14.583199464328342,8.403383672044598,Information Technology
ILMN,"Illumina, Inc.",228.4499969482422,227.6999969482422,0.329380768577911,149.0640496826172,79.3171069168605,4,0.5589088617238607,7.1328039126156,5.724764207566886,Health Care
MANH,Manhattan Associates,223.75999450683594,220.30999755859375,1.5659738488829245,156.84640003204345,60.27504729503236,1,0.7133657510842424,5.941947537538129,4.77711811583586,Information Technology
SN,SharkNinja,192.86000061035156,191.22000122070312,0.8576505486764305,125.46765018463135,52.001895322516,4,0.9529906977956876,7.156353588490338,4.7530854639214875,Consumer Discretionary
DT,Dynatrace,53.43000030517578,53.28499984741211,0.2721224700739379,41.3293999671936,46.987627367342455,1,1.2079986898626753,8.641724224537517,4.607380058229798,Information Technology
IQV,IQVIA,264.07000732421875,262.510009765625,0.5942621235611365,200.53714973449706,54.75270057943875,2,0.5587761734417309,3.1322085192734517,4.396411202413669,Health Care
SAIC,Science Applications Intl Corp,130.11000061035156,129.6999969482422,0.31611694044448607,102.85825019836426,41.88659208330068,4,0.4030821110535813,3.0247839632049205,3.6974117152186152,Industrials
RVTY,Revvity,128.22999572753906,126.9000015258789,1.0480647641197456,101.26604988098144,29.512163378305996,5,0.4831117202233304,3.302987645887665,3.20871988913863,Health Care
IVZ,Invesco,33.310001373291016,33.310001373291016,0.0,26.974199962615966,22.960506407043827,3,0.6047256846238696,6.218114556719049,2.9027510049760608,Financials
LH,Labcorp,340.30999755859375,339.760009765625,0.16187537590081463,273.62090042114255,18.31931136078989,8,0.5007717493866842,2.253538071277311,2.8167373174261785,Health Care
SJM,J.M. Smucker Company (The),135.72500610351562,134.85000610351562,0.6488690844613824,106.19262519836425,17.004315606478986,2,0.7382656943433321,10.300693000735968,2.688481474667282,Consumer Staples
DGX,Quest Diagnostics,246.32000732421875,246.0,0.13008427813770324,199.51295059204102,16.68403609776901,2,0.3609989618367015,2.0803995892963867,2.295200766725152,Health Care
